name,sells_surfboards,gives_lessons,latitude,longitude
Machine 12291,1,0,39.35891416,-85.06295807
Machine 12292,0,0,37.58869361,-120.03513857
Machine 12293,1,0,35.1095634,-112.82529644
Machine 12294,0,1,28.55623794,-105.31658856
Machine 12295,1,0,32.51729666,-98.81926222
Machine 12296,1,0,39.11012122,-92.9528884
Machine 12297,0,1,28.06784972,-101.21949124
Machine 12298,0,1,27.64101473,-94.62244957
Machine 12299,0,0,30.64732705,-111.2303482
Machine 12300,1,1,44.82582794,-76.00521501
Machine 12301,0,1,54.57039526,-100.0976982
Machine 12302,0,1,31.41872387,-99.84835926
Machine 12303,0,1,35.18373769,-96.62451914
Machine 12304,0,1,55.21276505,-104.47576171
Machine 12305,0,0,27.08737338,-102.53208297
Machine 12306,0,1,39.08244782,-88.57171545
Machine 12307,0,1,41.07233488,-104.48203038
Machine 12308,1,1,33.95501981,-90.93926894
Machine 12309,0,0,41.87262061,-116.51842663
Machine 12310,1,1,46.68570629,-93.50853834
Machine 12311,0,0,52.40010914,-102.15225958
Machine 12312,1,1,34.66652332,-89.97597606
Machine 12313,0,0,42.53841265,-90.90879096
Machine 12314,0,0,46.06772346,-80.66143461
Machine 12315,0,0,31.88665309,-103.87688992
Machine 12316,1,0,39.59314283,-103.66888728
Machine 12317,0,1,34.32930677,-90.37549057
Machine 12318,1,1,40.00190683,-95.6945777
Machine 12319,0,1,29.5990689,-97.08345771
Machine 12320,1,1,39.92048894,-95.4182777
Machine 12321,1,1,23.17012078,-96.87936878
Machine 12322,1,1,46.5147559,-78.00391879
Machine 12323,0,1,56.71087548,-100.44980654
Machine 12324,0,0,32.78948465,-98.76158198
Machine 12325,1,0,41.56827409,-106.183689
Machine 12326,0,0,26.54746887,-86.17506847
Machine 12327,1,0,48.25132173,-81.26401476
Machine 12328,0,1,45.66050654,-111.95627862
Machine 12329,1,0,44.57201057,-94.47785718
Machine 12330,1,0,53.55508359,-106.84503123
Machine 12331,1,0,27.73931876,-87.79941425
Machine 12332,1,0,28.21455315,-113.21673431
Machine 12333,1,1,31.69647839,-109.4747745
Machine 12334,1,1,49.70787475,-113.03183914
Machine 12335,0,1,39.29756234,-99.02819144
Machine 12336,1,0,24.02506703,-99.92706695
Machine 12337,1,0,49.75253747,-108.47968211
Machine 12338,0,0,25.12234673,-108.18671839
Machine 12339,1,1,30.35135833,-107.36972491
Machine 12340,0,1,39.67567855,-116.02799802
Machine 12341,1,0,31.85098766,-102.4814658
Machine 12342,1,0,36.8991944,-84.84122222
Machine 12343,0,0,34.86869727,-102.77754292
Machine 12344,0,1,55.39135506,-95.82014247
Machine 12345,0,1,26.46620883,-96.94546292
Machine 12346,1,0,28.33036892,-98.08656602
Machine 12347,0,1,48.85643564,-96.46390801
Machine 12348,0,0,44.74574719,-76.63450048
Machine 12349,0,1,43.44090792,-81.29342368
Machine 12350,0,0,42.21184231,-93.38434635
Machine 12351,0,0,35.58390308,-82.83029525
Machine 12352,1,1,44.28227763,-102.73201682
Machine 12353,0,0,48.95178129,-80.57105343
Machine 12354,0,0,25.50431539,-99.95134529
Machine 12355,0,1,32.79100038,-90.27512297
Machine 12356,1,0,49.12013904,-115.56707994
Machine 12357,0,0,35.20724434,-98.3677119
Machine 12358,0,1,46.91080735,-97.70444683
Machine 12359,1,0,35.09904692,-109.52467532
Machine 12360,0,0,32.58269428,-116.3732794
Machine 12361,0,0,33.27318406,-95.81707894
Machine 12362,0,1,41.8772184,-80.21180776
Machine 12363,0,0,30.78076077,-94.4091446
Machine 12364,0,0,38.83654475,-96.84617404
Machine 12365,1,0,32.30787312,-112.02787905
Machine 12366,1,0,28.00698515,-100.50335356
Machine 12367,0,1,30.40441586,-113.76622845
Machine 12368,1,0,23.29758512,-97.79583054
Machine 12369,0,1,39.68722322,-119.93270259
Machine 12370,0,0,38.86429214,-116.07888191
Machine 12371,1,0,25.97874023,-105.58900418
Machine 12372,1,1,35.76600194,-96.72114892
Machine 12373,1,1,27.03235654,-99.66504691
Machine 12374,0,1,42.68404086,-116.80863039
Machine 12375,1,1,25.95356178,-92.89550395
Machine 12376,1,0,44.21055647,-76.78486917
Machine 12377,1,0,37.95003488,-88.12001349
Machine 12378,1,0,26.6881941,-96.0237124
Machine 12379,0,1,32.10254346,-87.54363774
Machine 12380,0,0,45.99105105,-83.68522066
Machine 12381,0,0,43.19519886,-104.40684006
Machine 12382,1,0,43.23987043,-112.87518697
Machine 12383,1,1,42.94318621,-112.45648561
Machine 12384,1,0,49.40012436,-82.80168415
Machine 12385,1,0,25.70335605,-87.4459597
Machine 12386,0,1,44.20574483,-98.46185446
Machine 12387,0,0,56.1599129,-98.59789515
Machine 12388,0,0,46.37169384,-86.29562624
Machine 12389,1,0,38.42126785,-81.49192242
Machine 12390,1,1,33.05270536,-113.45966578
Machine 12391,1,1,46.80481735,-117.19718423
Machine 12392,0,1,32.42320777,-106.5690249
Machine 12393,0,0,27.57749099,-103.49853462
Machine 12394,1,1,52.58790981,-82.67718966
Machine 12395,0,1,47.86911345,-80.7671132
Machine 12396,0,0,53.83910189,-89.72647014
Machine 12397,1,1,49.44403376,-105.22704749
Machine 12398,0,1,25.54138677,-105.17182771
Machine 12399,1,1,52.1431367,-111.86418418
Machine 12400,0,1,49.72967225,-82.12897292
Machine 12401,1,1,48.34225772,-93.20089239
Machine 12402,1,1,54.8246976,-89.58697737
Machine 12403,0,1,45.73064518,-106.77093512
Machine 12404,1,0,37.55720181,-120.13721629
Machine 12405,1,1,49.27095963,-101.90971113
Machine 12406,0,0,29.1658587,-91.79184627
Machine 12407,0,1,25.96712879,-91.37600916
Machine 12408,0,1,41.00277887,-88.8323525
Machine 12409,0,0,33.95727758,-83.11871625
Machine 12410,0,0,39.08897321,-101.52899519
Machine 12411,0,1,45.91720042,-84.77222698
Machine 12412,1,1,46.94692058,-101.7138893
Machine 12413,0,1,38.43907661,-99.31366029
Machine 12414,0,0,43.56921327,-113.57812406
Machine 12415,1,1,33.0496687,-113.26960026
Machine 12416,1,0,30.15677507,-96.85202675
Machine 12417,1,1,26.29589894,-87.8868536
Machine 12418,0,1,28.07963422,-86.17748414
Machine 12419,0,0,54.34403902,-101.38246697
Machine 12420,1,1,32.33255559,-117.11232073
Machine 12421,1,1,52.49588331,-89.18441776
Machine 12422,1,1,50.05699876,-96.71771555
Machine 12423,0,1,43.13482611,-84.42772997
Machine 12424,0,1,46.2914423,-105.86303744
Machine 12425,0,1,46.26569779,-110.55887063
Machine 12426,1,0,40.66256708,-108.35310753
Machine 12427,0,0,42.30718695,-78.3851381
Machine 12428,0,0,47.07342315,-106.04419485
Machine 12429,0,1,35.23223535,-91.81545902
Machine 12430,0,1,52.43945371,-88.29283747
Machine 12431,1,1,40.62375268,-107.46164974
Machine 12432,0,0,39.21259932,-78.44187409
Machine 12433,0,0,38.86366584,-83.49729373
Machine 12434,1,0,41.23191594,-96.93051146
Machine 12435,0,1,47.98723526,-92.60999115
Machine 12436,1,1,24.7320357,-105.30287511
Machine 12437,1,0,45.19375139,-79.61338813
Machine 12438,0,1,26.93374367,-91.06796464
Machine 12439,0,1,26.85024397,-112.43020661
Machine 12440,0,0,36.54770104,-102.22495549
Machine 12441,0,0,35.22720053,-101.42352439
Machine 12442,0,0,35.03112874,-116.62720238
Machine 12443,0,1,40.7642932,-79.42845577
Machine 12444,1,0,34.09908328,-116.01184773
Machine 12445,1,1,44.38715919,-119.48103538
Machine 12446,1,1,34.62813419,-119.03006622
Machine 12447,0,0,30.41552254,-116.16690988
Machine 12448,0,0,30.96090535,-109.19339799
Machine 12449,0,1,31.68746083,-98.87506323
Machine 12450,0,1,26.78880887,-112.34367427
Machine 12451,1,1,26.09351056,-89.33195154
Machine 12452,1,0,44.28154728,-91.9034726
Machine 12453,1,0,46.05772683,-87.52495143
Machine 12454,1,1,43.16031597,-117.26920856
Machine 12455,1,0,24.70314454,-98.25963253
Machine 12456,0,0,44.26811278,-97.98797254
Machine 12457,1,1,43.09744656,-116.67571131
Machine 12458,0,0,42.46657159,-90.55906756
Machine 12459,1,1,52.50576048,-110.28979155
Machine 12460,0,1,35.06176884,-91.54510996
Machine 12461,0,1,36.00636802,-102.41702624
Machine 12462,0,0,28.72415196,-112.81040875
Machine 12463,1,0,53.30161218,-96.58876824
Machine 12464,0,0,25.6127337,-101.52103568
Machine 12465,1,1,47.92036375,-115.89857514
Machine 12466,0,0,39.08394428,-104.55417239
Machine 12467,1,0,31.27334474,-101.36029435
Machine 12468,1,0,54.38399693,-107.69969528
Machine 12469,0,1,38.12246696,-94.33754583
Machine 12470,0,1,51.81960736,-105.15743333
Machine 12471,0,1,29.02976795,-106.16186384
Machine 12472,1,0,48.43353465,-102.52216755
Machine 12473,0,1,43.67404744,-101.03273492
Machine 12474,0,1,39.05136922,-117.69734469
Machine 12475,1,0,34.9272594,-99.93427576
Machine 12476,1,0,33.79542953,-95.87988233
Machine 12477,1,0,35.68404065,-103.54307363
Machine 12478,0,0,37.30040224,-86.67524049
Machine 12479,1,0,41.44153675,-115.44923083
Machine 12480,0,0,41.29434495,-120.90405466
Machine 12481,0,1,28.88363267,-102.93834529
Machine 12482,0,1,41.46789995,-93.3901583
Machine 12483,1,1,54.91559857,-87.17857223
Machine 12484,0,1,23.05478042,-97.31860022
Machine 12485,0,1,43.42352354,-104.358101
Machine 12486,1,1,26.80657978,-95.52347632
Machine 12487,1,0,32.14387569,-114.69777619
Machine 12488,0,0,55.83223814,-91.29184081
Machine 12489,1,0,34.83572826,-97.41035719
Machine 12490,1,0,24.77712326,-89.55208263
Machine 12491,1,0,38.67133328,-114.73357762
Machine 12492,1,1,38.60943372,-111.30163852
Machine 12493,0,0,30.77935799,-114.70713253
Machine 12494,0,0,45.80036036,-112.34690372
Machine 12495,0,1,34.97671365,-116.03126097
Machine 12496,1,1,32.36749764,-85.49272844
Machine 12497,0,0,30.24902166,-110.00539185
Machine 12498,0,1,45.76963521,-105.69296308
Machine 12499,0,0,38.44077024,-91.76720386
Machine 12500,1,0,48.46141491,-82.17942919
Machine 12501,0,1,40.2476038,-104.31665285
Machine 12502,0,1,28.23218856,-100.06143772
Machine 12503,0,0,39.64495745,-107.47127732
Machine 12504,1,1,37.31152628,-86.74397994
Machine 12505,0,1,38.25648893,-103.75969496
Machine 12506,1,1,31.05275924,-92.14356273
Machine 12507,1,1,28.6371541,-97.96571878
Machine 12508,0,1,41.6351814,-77.42890949
Machine 12509,1,0,53.35061825,-91.19761551
Machine 12510,0,0,36.38301838,-112.51633819
Machine 12511,1,1,43.88241096,-104.24943022
Machine 12512,0,1,31.63832148,-87.76880923
Machine 12513,1,0,45.5119183,-87.44948465
Machine 12514,1,0,45.45990669,-120.6763366
Machine 12515,1,1,56.87046352,-100.85240248
Machine 12516,1,0,49.72204832,-89.71208218
Machine 12517,0,1,53.3962424,-87.03836097
Machine 12518,1,0,50.32681922,-79.77869141
Machine 12519,1,0,54.85693585,-98.44717248
Machine 12520,1,1,49.00801853,-95.99852885
Machine 12521,0,1,56.37120083,-104.91620014
Machine 12522,1,1,41.69453035,-94.88372164
Machine 12523,0,0,40.15963368,-99.52071841
Machine 12524,0,1,38.48294048,-98.36250844
Machine 12525,0,1,42.15278146,-89.00937537
Machine 12526,0,1,35.86414043,-116.12366124
Machine 12527,1,0,36.3083109,-93.56620611
Machine 12528,1,0,55.14252765,-105.69469292
Machine 12529,0,1,29.11623187,-104.38726233
Machine 12530,1,0,30.46038166,-93.89926716
Machine 12531,1,0,28.71932295,-105.37559259
Machine 12532,0,1,45.70275264,-116.09360857
Machine 12533,1,0,41.24180538,-119.84103454
Machine 12534,1,1,24.99069771,-109.08705437
Machine 12535,1,1,36.0734837,-118.31572218
Machine 12536,0,0,48.06240205,-99.91115813
Machine 12537,0,1,31.2311122,-105.89203802
Machine 12538,0,1,53.84073659,-110.94898138
Machine 12539,0,0,41.10792943,-104.20464339
Machine 12540,0,0,52.94398892,-100.96899009
Machine 12541,1,0,37.780346,-94.53702427
Machine 12542,1,0,41.38755863,-104.71667036
Machine 12543,1,0,46.14327279,-80.54653161
Machine 12544,0,1,28.70735571,-94.63644262
Machine 12545,1,1,49.67801076,-101.52365593
Machine 12546,0,1,32.03093084,-100.63363514
Machine 12547,0,1,38.82277676,-120.71188893
Machine 12548,1,0,26.1688123,-102.7428739
Machine 12549,0,0,34.97600996,-116.37204949
Machine 12550,1,1,35.65410604,-114.16965673
Machine 12551,0,0,51.40184025,-108.39736866
Machine 12552,1,0,42.5967362,-103.98648327
Machine 12553,0,0,30.40769341,-104.15954901
Machine 12554,1,1,39.0895374,-99.58679633
Machine 12555,1,0,34.42970032,-87.88614194
Machine 12556,0,0,53.79175002,-84.80148228
Machine 12557,1,0,28.99528469,-94.66501609
Machine 12558,1,1,35.72606629,-111.27832963
Machine 12559,1,0,40.48994345,-115.27294993
Machine 12560,0,0,42.71255896,-81.97753915
Machine 12561,0,0,23.48959905,-95.66363127
Machine 12562,1,1,46.52954172,-120.51540588
Machine 12563,0,1,24.46162817,-105.17598758
Machine 12564,0,1,53.47758389,-108.70500017
Machine 12565,0,0,34.4689308,-78.54078358
Machine 12566,0,0,31.73179988,-103.48723464
Machine 12567,0,1,37.16780713,-105.03766801
Machine 12568,1,0,35.08613952,-115.89029651
Machine 12569,1,0,37.68499141,-91.34415481
Machine 12570,1,1,53.50592805,-100.04370321
Machine 12571,1,0,29.85136148,-90.47376232
Machine 12572,1,1,48.83160709,-117.99744117
Machine 12573,0,0,39.77167377,-113.07377908
Machine 12574,1,0,55.69256879,-95.93560478
Machine 12575,1,1,40.39748861,-112.2909207
Machine 12576,0,0,35.19443995,-101.44197326
Machine 12577,1,1,37.14314715,-107.84620919
Machine 12578,0,0,39.01721453,-90.01088845
Machine 12579,0,0,28.14665454,-110.25294248
Machine 12580,1,1,50.23639039,-82.78453802
Machine 12581,1,0,54.37154669,-90.64393728
Machine 12582,1,1,27.7056527,-98.50936325
Machine 12583,0,1,35.22170767,-77.38380775
Machine 12584,1,0,24.18383923,-96.32703635
Machine 12585,0,1,40.38011751,-81.57934821
Machine 12586,0,0,25.34578224,-92.27900239
Machine 12587,0,1,31.84973555,-102.06498949
Machine 12588,0,0,45.09390737,-84.65628947
Machine 12589,0,0,35.66965346,-86.09708239
Machine 12590,1,1,46.04085386,-86.2250295
Machine 12591,1,1,36.14503048,-97.49292104
Machine 12592,1,0,41.50986391,-89.82999366
Machine 12593,0,1,50.89597622,-81.48455007
Machine 12594,0,1,32.70108922,-115.21189305
Machine 12595,1,1,31.29644571,-82.44150282
Machine 12596,0,1,50.04678266,-91.40052447
Machine 12597,0,1,44.28146458,-96.18834347
Machine 12598,1,0,54.55535922,-99.40766394
Machine 12599,0,1,34.83810408,-94.30208945
Machine 12600,1,0,39.93988315,-112.99855176
Machine 12601,1,1,46.12994359,-98.87964942
Machine 12602,0,1,28.22740769,-92.91265937
Machine 12603,1,0,30.19183118,-90.50771385
Machine 12604,1,0,31.9666353,-80.52531373
Machine 12605,0,0,29.14209145,-102.95380609
Machine 12606,1,1,43.98444819,-98.28596467
Machine 12607,0,0,40.8021086,-106.65372391
Machine 12608,0,0,43.53823835,-103.65321125
Machine 12609,1,1,52.03112754,-108.85182689
Machine 12610,1,1,27.99633978,-100.26829346
Machine 12611,1,1,45.98472567,-99.29817279
Machine 12612,1,1,46.62788915,-95.15152759
Machine 12613,0,1,50.62864933,-106.18099292
Machine 12614,0,1,29.11187141,-110.58364121
Machine 12615,1,0,33.22098855,-117.80568876
Machine 12616,0,1,50.2893602,-114.20011673
Machine 12617,0,1,25.65694145,-102.50349543
Machine 12618,1,0,44.19201374,-108.70507301
Machine 12619,1,1,30.75511962,-82.63944261
Machine 12620,1,1,45.40404101,-101.38765057
Machine 12621,0,0,50.43436441,-110.84219962
Machine 12622,0,0,50.54880267,-102.48511812
Machine 12623,0,0,41.58475563,-112.25459604
Machine 12624,0,0,38.29073683,-86.78007905
Machine 12625,0,1,41.12443335,-117.06080091
Machine 12626,1,1,45.75633196,-88.26373348
Machine 12627,1,1,40.04045131,-85.4007936
Machine 12628,0,0,50.3650141,-109.55848554
Machine 12629,0,0,43.71761793,-97.53261128
Machine 12630,0,0,42.1282647,-96.73664233
Machine 12631,1,1,48.01606336,-118.03833484
Machine 12632,0,0,30.87880817,-92.83274756
Machine 12633,0,0,43.50757341,-111.91974787
Machine 12634,1,1,33.8699713,-103.17952676
Machine 12635,1,1,29.49655344,-89.68025967
Machine 12636,0,0,22.91552463,-100.39983936
Machine 12637,0,1,30.18804283,-89.99649769
Machine 12638,0,0,47.69243398,-77.41382265
Machine 12639,1,1,44.77892407,-116.50944338
Machine 12640,1,0,40.85912804,-98.29593222
Machine 12641,1,1,49.39094869,-101.33061427
Machine 12642,0,0,35.10551994,-106.72773728
Machine 12643,1,1,54.40388716,-111.81663079
Machine 12644,1,0,43.94018444,-84.347263
Machine 12645,1,0,32.36847065,-83.52735245
Machine 12646,0,1,49.2988991,-118.51422905
Machine 12647,0,1,51.91329337,-83.81898634
Machine 12648,1,1,45.72359881,-113.97676842
Machine 12649,1,0,48.22632355,-96.10125197
Machine 12650,0,0,26.22164948,-105.2050475
Machine 12651,0,0,40.41865997,-90.11989514
Machine 12652,0,1,53.20183337,-90.47124318
Machine 12653,0,0,39.15532683,-109.05042756
Machine 12654,1,1,37.34234671,-104.42525633
Machine 12655,1,1,36.93523528,-107.19995841
Machine 12656,1,1,46.65668143,-94.46964442
Machine 12657,1,1,54.95508416,-107.33598161
Machine 12658,0,1,40.49341986,-100.71605809
Machine 12659,1,0,36.05547779,-83.2641529
Machine 12660,0,1,36.69005984,-106.03015943
Machine 12661,1,0,55.12657002,-95.88523622
Machine 12662,0,1,36.11850587,-84.52713812
Machine 12663,1,0,55.87441636,-95.57600039
Machine 12664,0,0,34.67181728,-97.48744337
Machine 12665,1,0,48.93439073,-88.30667469
Machine 12666,0,0,29.55305968,-102.45145792
Machine 12667,1,1,29.99942433,-102.12948062
Machine 12668,1,1,26.23994918,-91.56840077
Machine 12669,1,1,31.13209405,-90.98525679
Machine 12670,0,0,41.3378107,-84.88687945
Machine 12671,1,0,37.61234481,-107.55121122
Machine 12672,1,1,42.40545471,-110.71621528
Machine 12673,0,1,46.37406668,-84.74248828
Machine 12674,1,1,24.88245202,-97.54811073
Machine 12675,0,0,51.98327875,-86.8322815
Machine 12676,1,0,37.87986879,-118.03620559
Machine 12677,0,1,53.07078992,-105.19806299
Machine 12678,0,1,32.91093258,-107.19272907
Machine 12679,1,1,38.55609721,-111.53085764
Machine 12680,0,1,27.6799512,-111.98127246
Machine 12681,0,0,41.96388048,-81.58116048
Machine 12682,0,0,49.82824587,-97.79205277
Machine 12683,0,0,35.87424888,-117.36665341
Machine 12684,0,0,37.25418508,-104.75437214
Machine 12685,0,0,34.00396819,-109.48227766
Machine 12686,0,0,29.29459482,-106.79371509
Machine 12687,1,0,27.05758478,-105.77548324
Machine 12688,0,1,49.28986071,-111.69943422
Machine 12689,0,1,23.98009778,-100.48553927
Machine 12690,0,1,38.60291858,-112.42085158
Machine 12691,0,1,26.46928298,-106.87076531
Machine 12692,0,1,36.12519249,-80.31278534
Machine 12693,0,0,33.985368,-110.16065808
Machine 12694,0,1,46.71891667,-84.14313367
Machine 12695,1,0,50.76196611,-112.4024449
Machine 12696,1,1,43.41816271,-115.7061671
Machine 12697,0,0,46.40972107,-105.62890239
Machine 12698,1,0,36.18922189,-81.28611605
Machine 12699,0,1,45.46452882,-97.46325898
Machine 12700,0,0,56.55594051,-95.76306765
Machine 12701,0,1,36.94523503,-95.34112101
Machine 12702,1,0,41.56115318,-76.04293708
Machine 12703,1,0,36.31455215,-86.43550657
Machine 12704,0,1,23.77847232,-98.28416379
Machine 12705,1,0,48.86151604,-98.62239113
Machine 12706,0,0,29.88597392,-109.97811977
Machine 12707,0,1,42.814284,-106.48544418
Machine 12708,0,1,36.19764216,-119.1730437
Machine 12709,1,0,30.09861004,-94.21166374
Machine 12710,0,0,50.31877805,-109.50210311
Machine 12711,1,0,40.54933647,-104.70584036
Machine 12712,1,1,46.52630629,-83.76630384
Machine 12713,0,1,52.48230155,-97.33961165
Machine 12714,0,0,39.99874755,-95.13669139
Machine 12715,1,1,49.49382309,-88.32799832
Machine 12716,0,0,28.71135693,-89.52956035
Machine 12717,0,0,30.95864592,-86.81394011
Machine 12718,1,1,42.57415811,-85.79101152
Machine 12719,1,1,45.45035034,-80.48996041
Machine 12720,0,1,23.79587523,-99.75286057
Machine 12721,1,1,27.94606369,-94.6440822
Machine 12722,0,1,51.46340701,-98.09710185
Machine 12723,1,1,31.99169831,-92.0603197
Machine 12724,0,0,31.42477343,-91.04819026
Machine 12725,1,0,37.95595206,-91.53593257
Machine 12726,1,1,44.41636312,-105.18817607
Machine 12727,0,0,44.14665914,-89.84394787
Machine 12728,1,0,44.81904772,-87.72655161
Machine 12729,0,1,47.21553226,-110.10326577
Machine 12730,1,1,23.35011782,-98.07153607
Machine 12731,0,0,51.3901279,-86.25954329
Machine 12732,0,0,35.39873628,-88.42580362
Machine 12733,1,0,51.0116602,-79.88194244
Machine 12734,0,0,32.03409766,-109.46428439
Machine 12735,0,0,50.00163536,-109.61376203
Machine 12736,1,0,26.54693998,-108.68560251
Machine 12737,1,1,44.85359844,-82.16656061
Machine 12738,0,1,28.14550648,-112.55849032
Machine 12739,0,1,41.6334431,-77.27068387
Machine 12740,0,0,28.69451544,-97.03172018
Machine 12741,0,0,55.87235766,-106.81078456
Machine 12742,0,0,40.01219199,-86.58583756
Machine 12743,0,1,33.23751886,-93.14771359
Machine 12744,0,1,41.97940617,-118.43733135
Machine 12745,1,1,49.44991649,-95.64264066
Machine 12746,1,1,38.53618886,-76.8324803
Machine 12747,1,1,48.44988553,-100.98854824
Machine 12748,1,1,40.1454631,-89.91520383
Machine 12749,1,1,46.77005753,-96.11275961
Machine 12750,1,1,47.04281698,-101.32326734
Machine 12751,1,0,56.93320158,-96.31389243
Machine 12752,0,1,29.72301948,-115.14013259
